ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,PURCHASE
01638P64YF,43,0,487706.6666666667,806,1
01644C90QJ,59,0,328469.3333333333,380,0
01648T20OY,33,1,221472.0,339,1
01652B14JD,49,1,596664.0,377,1
01654D47IN,45,1,118041.0,242,0
01657B64YR,64,1,614061.0,224,0
01662Y62NS,49,1,637696.0,70,1
01663E19DQ,53,1,295454.0,27,0
01670K74UH,38,0,792250.6666666666,428,1
01675V76EY,49,0,284698.6666666667,891,1
01676T02PA,55,0,110530.66666666667,819,1
01678H69PF,54,1,682432.0,351,0
01681S87TS,63,0,336397.3333333333,157,0
01685W29EX,45,0,622130.6666666666,468,1
01687Z47DU,58,1,608405.0,398,1
01690T79MT,53,1,159378.0,323,0
01694H90XK,65,1,799475.0,333,1
01696M42IQ,60,0,410960.0,280,1
01697L35RL,44,0,768093.3333333334,293,0
01698Z61TL,63,0,302234.6666666667,212,1
01701Z70ES,44,1,420869.0,240,0
01704J46CC,55,0,395426.6666666667,549,1
01704Q62PQ,30,0,400759.3333333334,270,0
01705O48MC,42,1,477763.0,187,1
01711M32GE,57,1,744365.0,305,1
01711Y45UM,59,1,708502.0,357,0
01713S27WA,60,0,286050.6666666667,154,1
01715J03DL,59,1,702876.0,193,1
01716C73VP,38,0,631293.3333333334,439,1
01716P85GS,65,1,119590.0,893,0
01718X33PC,62,0,406832.0,274,1
01719N87JF,49,1,585536.0,147,1
01722G11DS,39,1,450370.0,267,1
01724Q68FI,59,1,734470.0,243,1
01725O05IB,52,0,214696.0,187,0
01728C77DE,34,0,401885.3333333334,259,1
01735V82EW,59,1,101627.0,412,1
01740F59CI,61,1,665204.0,717,1
01741S99YR,54,0,431456.0,345,0
01742G91OX,46,1,458763.0,370,1
01742Z34FP,44,1,458757.0,374,1
01749Y39SM,49,0,489533.3333333333,490,1
01750A86QL,50,1,474023.0,391,1
01754L40LZ,56,1,328962.0,4,0
01758Q02FQ,65,0,468264.0,469,0
01762L31XI,29,1,136914.0,312,1
01762N59YE,27,1,112363.0,420,1
01766G67CW,30,1,295306.0,408,1
01772I44LF,54,0,184888.0,348,0
01778H03LN,57,1,750383.0,657,1
01778M99FS,52,1,434786.0,275,0
01780Y43PJ,26,1,298904.0,236,0
01783U77UX,47,0,365637.3333333333,401,1
01788W29QM,25,1,189199.0,419,1
01796M33UJ,47,1,120865.0,433,1
01803B17KI,59,1,311864.0,1004,1
01803R28IV,57,0,304466.6666666667,107,0
01806M21NF,48,1,307018.0,368,1
01806Q53RL,55,0,215077.33333333334,292,0
01809D97UA,34,1,201521.0,475,0
01809S27ZF,35,0,247562.66666666666,261,0
01811T47WH,53,1,144042.0,117,0
01813H44ZX,41,1,223014.0,428,1
01816B65VT,63,0,192290.66666666666,169,1
01816O11NG,63,0,290762.6666666667,251,0
01820B40AR,40,1,793106.6666666666,862,1
01831C97HJ,47,1,442267.0,375,1
01835J28GX,33,1,251746.0,270,0
01842S82YK,32,0,278477.3333333333,373,1
01843P35IU,31,0,213882.66666666666,359,0
01844N19SN,31,0,292173.3333333333,206,0
01844R15GZ,25,0,442112.0,196,1
01849D49EC,38,1,221498.0,258,0
01852E51PE,53,1,312609.0,983,1
01858R48WY,58,1,416836.0,445,1
01862S20JA,27,1,139841.0,464,0
01864F97GK,55,0,230434.66666666666,232,1
01868O68PV,51,1,144345.0,117,0
01869J04VO,34,1,261477.0,956,0
01870G07PO,52,0,201330.66666666666,257,0
01870Q98MA,45,0,722312.0,39,0
01871A44KW,32,0,384810.6666666667,244,0
01871O26AA,47,1,194801.0,270,0
01872X21IS,37,0,476872.0,198,0
01873Q81TB,32,0,299336.0,224,1
01875E56YB,54,0,248608.0,352,1
01879D93RU,50,0,771546.6666666666,317,0
01885D01SQ,29,1,256622.0,269,0
01890E76AE,46,1,793912.0,442,1
01890K22RH,50,1,760061.3333333334,948,1
01890V67YQ,43,1,554314.6666666666,1020,1
01891C10DY,54,0,483066.6666666667,259,1
01893T33WK,32,1,161114.0,244,0
01894G73JW,38,1,401488.0,370,1
01895Z80RS,44,1,339537.0,449,0
01896Q60ZE,53,0,367381.3333333333,318,1
01897B02YY,30,0,329658.3333333334,372,1
01900Q92BZ,48,0,797648.0,474,1
01905B57VP,34,1,101682.0,313,0
01908L23RZ,62,1,791751.0,24,1
01909F81CD,42,1,263762.0,488,1
01909S36FM,63,1,249469.0,391,1
01911D28EX,31,1,235806.0,898,1
01913I92XO,40,0,405432.0,460,1
01918M77AV,39,1,259039.0,348,1
01919B25WG,32,1,202022.0,291,0
01920Z85UF,58,0,251834.66666666666,202,0
01923A86NQ,27,1,188928.0,875,1
01925J15YZ,55,0,457549.3333333333,346,1
01925X76GH,25,1,167954.0,602,1
01931J71UL,55,0,282346.6666666667,224,1
01936G58KW,41,0,612280.0,371,1
01938V60SJ,41,1,293293.0,266,0
01939B08ZT,48,1,210531.0,285,1
01939U77JK,34,0,339045.3333333333,245,0
01941O53EP,53,1,666021.0,681,0
01942N92LG,38,0,544672.0,342,1
01945U41MX,58,1,368015.0,19,1
01946N68DS,42,1,515672.0,591,1
01947B65AS,29,0,412497.6666666666,256,0
01949P69AA,58,1,473247.0,278,1
01952Y61RV,42,1,171219.0,328,0
01953F90TJ,52,1,360492.0,251,0
01955D40XA,35,0,432870.6666666666,424,1
01955T67SZ,64,1,371932.0,147,1
01959W22PZ,56,1,109580.0,481,0
01964Q70HM,38,1,741904.0,771,1
01970F47YZ,57,1,432032.0,284,1
01970Q96BU,54,0,110658.66666666667,718,0
01974L40FF,44,0,770696.0,250,0
01976E59PP,25,1,207132.0,466,1
01978F92JG,64,1,479046.0,250,0
01980U68OE,55,1,555141.0,977,1
01983L76OM,48,1,174288.0,67,1
01983N65OW,42,0,397490.6666666667,467,0
01987E29OJ,25,0,299424.0,341,1
01988W50AE,47,1,748570.6666666666,295,0
01988W95PP,59,0,531421.3333333334,461,1
01990F48KF,33,0,413357.3333333333,413,0
01995Y75TX,56,0,351965.3333333333,282,0
01996F53UJ,53,0,363085.3333333333,646,1
01997A21SO,47,1,485208.0,471,1
01999I43JK,53,1,657923.0,354,1
01999V80YI,55,0,515208.0,419,1
02000F51XI,30,0,444005.3333333333,290,1
02004O67PF,60,1,745188.0,302,1
02008E59ZN,40,1,643808.0,214,0
02010F58VG,49,0,266669.3333333333,382,1
02010Z98AY,39,1,430558.0,375,1
02012A33YO,35,0,451701.3333333334,415,1
02012Q78HT,37,1,300552.0,250,0
02014M87YW,64,1,735239.0,145,0
02017U32IF,56,1,440155.0,786,1
02018F04YZ,58,1,388106.0,134,1
02018W29OM,61,1,147898.0,223,1
02022V28EW,36,0,534922.6666666666,405,1
02029M15BQ,41,0,319173.3333333333,222,1
02032Q54UG,50,1,528362.6666666666,126,1
02033N86LO,50,1,527736.0,144,1
02033P18KO,31,1,281683.0,185,0
02034L41MT,56,1,140388.0,876,1
02035K51IR,30,1,224736.0,880,1
02035L43GT,33,1,242003.0,451,0
02035M96QV,37,1,158302.0,272,0
02037A27XJ,25,1,234670.0,106,0
02038G96JY,26,1,103346.0,263,0
02038H11II,35,1,268662.0,179,1
02041M11FY,44,1,419575.0,267,1
02041Z60PO,38,1,272734.0,340,1
02042M01QF,36,1,472921.0,28,0
02043T90ZC,46,1,117598.0,442,0
02044J01CD,56,0,178234.66666666666,204,0
02045J75AV,62,1,502574.0,488,1
02046V71XM,59,0,182656.0,269,1
02047P96DT,55,0,158133.33333333334,107,0
02048W02NM,57,0,198706.66666666666,275,0
02051Y64DH,33,0,212330.66666666666,460,1
02056L82SK,45,1,693448.0,439,1
02057R80UL,26,1,207971.0,288,0
02060T61RL,26,1,231432.0,287,0
02061M36JM,36,1,566845.3333333334,371,1
02064A66VA,60,0,126464.0,231,0
02065P25KV,64,1,641695.0,413,0
02066H68PB,31,1,115098.0,263,0
02069J08MG,50,1,335945.0,322,0
02074J16ON,34,0,177634.66666666666,496,1
02075S19FZ,42,0,435501.3333333333,255,0
02082Q97PY,49,1,424016.0,346,0
02082T13QN,30,0,406882.6666666667,275,0
02089F82JM,48,1,448111.0,498,1
02091W54RP,63,1,508844.0,55,1
02096P76GD,41,0,299368.0,474,0
02098G75IO,33,1,159969.0,723,1
02098J23GQ,35,0,465634.6666666667,321,0
02100A38JJ,40,1,598858.6666666666,390,1
02100G21XJ,63,1,728108.0,534,1
02100V31QC,57,0,225208.0,406,1
02102O48ZQ,46,1,201929.0,452,1
02104J51JI,53,1,95677.0,386,0
02107Q08DU,31,0,411643.6666666666,268,1
02108H19VO,27,0,193197.33333333334,328,1
02109O07KB,65,1,550300.0,419,0
02111X83MT,52,1,451919.0,478,1
02113D20NT,58,0,360717.3333333333,232,1
02114O68KS,52,0,509970.6666666667,331,1
02116G37JR,33,1,172656.0,664,1
02119S83QS,48,1,165747.0,109,0
02124B36TC,50,0,295184.0,451,1
02127S82FW,42,1,389944.0,172,0
02127V01RX,60,1,324306.0,854,1
02128T36QE,43,0,677440.0,41,1
02133W28JT,36,1,106461.0,402,1
02136Y98LB,43,1,184587.0,64,0
02137G99VJ,42,0,502066.6666666667,823,1
02137P47ES,36,1,354050.0,305,0
02146Y17LX,63,1,409992.0,339,0
02148G50ZT,26,0,456619.0,221,1
02148K65MZ,54,1,668625.0,272,0
02149R41AV,59,0,289802.6666666667,295,1
02152L72FU,39,1,292310.0,41,0
02152U55HJ,35,0,425914.6666666667,227,1
02153H35ZC,39,1,566781.3333333334,6,1
02154E70RJ,43,1,739970.6666666666,847,1
02156H28JP,52,1,471660.0,180,1
02159E35TC,52,0,532354.6666666666,471,1
02174U65FX,29,0,273064.0,251,0
02178V85UW,58,1,751351.0,251,1
02186J86VP,34,0,455877.3333333333,270,0
02188B52WZ,28,0,322146.6666666667,358,0
02188B75QK,38,1,417339.0,321,0
02195O30HH,40,1,658392.0,613,1
02196W20PO,29,0,180469.33333333334,374,1
02197Z44CQ,32,0,430874.6666666666,279,1
02213T99RJ,26,0,404781.3333333333,327,0
02214J68IW,48,0,536224.0,351,1
02219R76PP,42,0,643813.3333333334,401,1
02221T73WD,54,1,761668.0,248,1
02222F76YQ,40,1,344499.0,305,1
02223S12QV,54,0,81354.66666666667,258,0
02224U98HF,49,1,740562.6666666666,312,0
02231U18LR,62,0,473405.3333333333,312,1
02240B60AP,53,0,119298.66666666667,233,0
02240T84ZA,38,1,232684.0,410,1
02246O84UB,33,0,439954.6666666666,258,1
02249F38SA,41,1,602413.3333333334,132,0
02250J85HM,37,1,172039.0,323,0
02252T88BA,62,1,161617.0,92,0
02253S40EZ,53,1,237366.0,406,0
02254F86VD,60,0,269197.3333333333,134,0
02255L98VN,42,1,477976.0,424,1
02259U30PT,28,0,441869.3333333333,234,1
02262S59IM,43,1,443394.0,279,0
02263O35WC,46,1,534237.3333333334,45,1
02270X71WL,43,1,276885.0,258,1
02271B35JM,34,1,297638.0,805,0
02274C25BH,64,0,147133.33333333334,407,0
02276G43SC,43,1,293887.0,491,1
02276G91WT,49,1,197085.0,264,1
02277G17HI,40,1,260130.0,264,1
02277I07WI,53,0,158893.33333333334,416,1
02278I34CN,45,1,162771.0,387,1
02279H60TD,45,0,378738.6666666667,416,1
02280D41LW,47,1,244022.0,362,1
02280J09DY,33,0,265986.6666666667,373,1
02283O23NC,63,1,600982.0,354,1
02285Q23CG,55,1,750781.0,279,1
02286K12KE,59,0,89986.66666666667,306,0
02290Q03CI,32,0,480752.0,432,1
02295T77AJ,55,0,417229.3333333333,475,0
02298Q45SA,26,1,237429.0,356,0
02300S32OK,63,1,232586.0,992,1
02304J60DV,39,1,491964.0,303,0
02305Q48CA,59,1,468356.0,363,1
02306F27CR,43,1,381649.0,471,0
02312B76AT,33,1,168024.0,64,0
02315S36WK,62,0,434322.6666666667,326,1
02319C46UG,28,1,111544.0,255,0
02320E34FH,65,1,247623.0,1004,1
02320N21FR,42,1,753178.6666666666,36,0
02321S04KD,25,1,225182.0,131,1
02321S45YW,60,0,118176.0,320,1
02323D32IK,51,1,544738.0,497,1
02323M11JZ,38,1,233160.0,287,0
02328N06QS,48,1,375728.0,430,1
02330J05IH,51,0,106402.66666666667,411,1
02336G58LK,40,1,145257.0,421,0
02339O72TR,53,0,328605.3333333333,88,0
02341R46VP,49,1,300376.0,320,0
02342H98DK,34,1,147722.0,1014,0
02342W83PQ,53,0,518706.6666666667,51,0
02346C55UK,53,0,470261.3333333333,853,1
02349F56MG,51,1,281261.0,119,0
02350L03NQ,42,0,774725.3333333334,261,1
02353Y36EN,40,1,311889.0,443,1
02354Q34SG,62,0,127413.33333333333,296,0
02359R53CH,63,1,365383.0,685,1
02361V77XY,25,0,427142.0,498,0
02362T96RL,31,0,344402.6666666667,22,1
02366M15OI,46,1,555474.6666666666,172,1
02367D89VF,57,1,428737.0,452,0
02374V91ZL,57,0,139336.0,274,1
02374Z96MC,48,1,201242.0,446,1
02378G16GB,28,0,336840.0,274,1
02379Y97CJ,43,0,691488.0,328,1
02380B33UY,50,1,233728.0,374,1
02382N69CY,52,0,408205.3333333333,16,0
02382W06TC,49,1,621997.3333333334,383,1
02383A86YN,32,0,410695.3333333334,439,1
02389E39LS,65,1,689211.0,363,1
02395N03RV,65,0,147898.66666666666,334,0
02396G64EY,59,0,329072.0,221,0
02397Y81LV,61,0,516376.0,404,1
02399H44OG,31,1,270317.0,261,1
02399J05PK,56,0,413960.0,62,0
02402B76AG,37,0,393824.0,382,1
02412K15FO,26,1,133863.0,642,1
02418B05SM,43,0,408608.0,480,1
02421O48NH,36,0,342136.0,716,0
02422E67GW,61,0,424800.0,223,1
02425I44OY,41,1,102192.0,125,0
02426G36KU,37,1,610568.0,349,1
02428R49AF,51,1,608328.0,990,1
02429L14NR,32,1,265391.0,276,1
02429O56FO,44,0,365141.3333333333,787,1
02431G28IV,41,1,692744.0,947,0
02433O73EH,54,1,659224.0,449,1
02434B40LX,31,1,138503.0,684,1
02435Z74SA,43,1,690840.0,320,0
02438S74TA,40,0,276136.0,263,0
02439L36SJ,48,0,280698.6666666667,960,1
02441P59TN,42,1,119727.0,211,0
02445W11QC,45,1,473960.0,143,1
02449J02EN,25,1,128165.0,981,0
02456B71HI,48,1,325549.0,323,0
02456O85UC,42,1,298516.0,275,0
02458D67LY,27,0,427464.0,475,0
02459F91DS,58,0,487653.3333333333,300,1
02459J09AM,35,1,241937.0,187,1
02466O91HP,47,1,316411.0,479,1
02467C54JM,61,1,269538.0,13,1
02468D13GJ,51,0,225656.0,432,1
02469V60KH,32,0,384403.6666666666,421,1
02478R23XF,62,0,343170.6666666667,835,1
02481R12KQ,31,1,276062.0,232,0
02482G74QW,60,1,731365.0,208,0
02482X66KF,29,0,296433.0,474,1
02483A72VT,49,0,728888.0,307,1
02487J99UA,37,1,423567.0,372,1
02489J05XA,30,0,492368.0,292,1
02489V63SQ,43,1,351119.0,362,1
02490A20AH,49,1,461968.0,367,1
02490B17KC,55,1,256994.0,139,0
02494J62WW,60,1,278224.0,96,0
02498P11ZE,57,1,490824.0,344,0
02499Q44ZV,59,0,411410.6666666667,75,0
02501S13BT,39,0,753373.3333333334,222,0
02501X04XT,48,0,741397.3333333334,433,1
02511V03NA,38,0,363541.3333333333,340,0
02512G14YH,50,0,360170.6666666667,472,1
02512V89AA,50,0,412218.6666666667,299,0
02515S57WB,47,1,387205.0,279,1
02519E59AO,41,1,238192.0,332,1
02519L49EM,28,0,383810.6666666667,438,1
02523F40BP,50,1,453326.0,221,0
02526B66AS,27,1,295787.0,433,1
02527E05ZO,40,1,383084.0,247,1
02529R75WT,46,1,133509.0,104,0
02532D67HM,58,1,330840.0,443,1
02535K79CC,33,1,139532.0,760,0
02535W19YU,60,1,720435.0,495,1
02535Y43KJ,45,1,460755.0,478,1
02536Q80SJ,31,1,109474.0,432,1
02542D75SB,61,0,203186.66666666666,336,0
02544O32CE,49,0,793648.0,304,0
02547J79ZB,27,1,156619.0,673,1
02547R96KH,53,1,120743.0,268,0
02555L58TJ,53,1,649984.0,240,0
02555R60DB,46,0,318453.3333333333,478,1
02558B90VE,45,1,282761.0,394,1
02561F08PB,63,1,724179.0,167,1
02562T71CH,34,1,104893.0,367,0
02562X41KU,25,1,180748.0,416,1
02563P54QA,48,1,301029.0,293,1
02564V47ZD,34,0,242488.0,157,1
02565A84YQ,43,1,173223.0,497,0
02569W71UE,40,0,328048.0,287,1
02574O75WI,49,1,424181.0,304,1
02577J88HT,31,1,291258.0,1004,1
02579I48ON,48,0,349936.0,233,1
02591E35YX,62,0,94738.66666666667,353,0
02598D92VX,43,1,736981.3333333334,152,0
02599Z70DC,53,1,600296.0,439,1
02604A70YS,36,0,272370.6666666667,232,1
02604G64XD,31,1,233816.0,256,1
02606L97RS,28,0,286458.6666666667,253,0
02612D39ZQ,65,1,536795.0,186,1
02614N20MZ,26,0,154832.0,40,0
02618J78DA,59,1,317809.0,208,1
02626R83IM,49,1,501442.6666666667,495,1
02627M25FC,33,1,102248.0,234,0
02629J09QT,41,1,605568.0,263,0
02631O30KP,31,0,432553.3333333334,386,1
02634U47QH,45,1,551818.6666666666,1,1
02642G18LY,58,0,130440.0,325,0
02647N46ZT,37,0,609808.0,467,1
02647O59DL,27,1,109166.0,60,0
02649B79EU,49,0,363658.6666666667,444,1
02650L73XE,51,1,310948.0,222,0
02652U15BU,35,0,281269.3333333333,321,0
02654A94JH,32,0,331212.3333333334,204,1
02654C87LY,26,1,284974.0,314,1
02654U31GW,57,1,74267.0,7,0
02655B31YM,54,0,294776.0,339,0
02658E08DV,47,1,607261.3333333334,316,0
02659B18TQ,32,0,323485.3333333333,337,1
02659Q88GE,49,1,586208.0,749,1
02660C94LV,49,0,793677.3333333334,300,0
02661S26ZU,35,1,125649.0,389,0
02666L51NK,53,1,109758.0,338,1
02667T87AS,42,1,387787.0,281,0
02671O99YE,48,0,517466.6666666667,284,1
02675P18SO,40,1,480910.0,441,1
02677A63RJ,43,1,483333.0,329,1
02684J05UT,62,1,352502.0,272,0
02691G29WS,36,1,350776.0,475,1
02697S91OZ,42,1,367713.0,498,1
02700M21WU,27,1,256397.0,695,1
02701O91WP,54,0,444941.3333333333,244,1
02702B91SM,59,0,284992.0,215,0
02702O78HI,63,0,172408.0,543,1
02705N32ML,25,1,131632.0,473,1
02708H67GC,52,1,799449.0,298,0
02713P74YT,43,1,519506.6666666667,128,0
02717S44PQ,36,1,582656.0,469,1
02719A73RU,57,1,368949.0,267,0
02719I47JC,31,1,268920.0,61,0
02719M28SN,56,0,441333.3333333333,705,1
02721E30TY,30,1,256735.0,359,1
02723I52VT,38,1,202184.0,376,1
02726M33XU,29,0,149960.0,362,1
02733R46NV,32,0,160402.66666666666,82,0
02739L27YZ,54,0,420216.0,415,1
02740G18JQ,38,1,342546.0,246,0
02742V87NO,27,1,179431.0,220,1
02743Q22AR,56,0,249354.66666666666,276,0
02744T58KO,54,0,205802.66666666666,676,1
02747Z37WQ,35,1,248661.0,428,1
02751C24PO,26,1,245259.0,220,1
02753J54BK,29,1,292516.0,42,0
02754M74OG,36,0,313858.6666666667,118,0
02755C71CV,64,1,220857.0,322,0
02756K17TH,41,0,432826.6666666667,97,0
02756Q17OA,34,1,175416.0,841,1
02758J26PQ,27,0,155861.33333333334,318,0
02759F23UJ,62,0,423840.0,349,0
02759R05IQ,59,1,636861.0,365,1
02759W56JP,51,0,127093.33333333333,500,0
02761I95KC,36,0,273930.6666666667,258,0
02764L53IY,43,1,399292.0,388,1
02765M22MG,56,1,730459.0,18,0
02766I72SH,52,0,327144.0,322,0
02768B68CW,32,0,358333.3333333333,330,1
02768I98LX,42,1,741533.3333333334,82,1
02771A65PE,34,1,105659.0,64,0
02771B63ST,49,1,140177.0,330,0
02771T55US,49,1,153526.0,278,0
02773Y87GR,50,1,441381.0,102,0
02777I77ZC,51,0,317309.3333333333,312,1
02778M85FL,42,1,301290.0,256,1
02781B95FQ,54,1,734863.0,213,0
02781X39UH,36,0,331752.0,334,0
02784I72CZ,30,0,294850.6666666667,411,1
02786O43NT,38,1,144616.0,317,0
02786Y44MQ,29,0,392194.6666666667,136,0
02792R77LB,27,0,417687.6666666666,466,0
02793H39ZI,59,0,200346.66666666666,89,0
02793P66BH,31,0,269813.3333333333,303,1
02799O17HV,46,0,279570.6666666667,221,0
02801Y67LK,40,0,313461.3333333333,924,1
02805E91SP,31,1,172306.0,233,1
02805O88TW,37,1,250607.0,282,1
02805W62FA,37,0,736856.0,307,0
02811S12KE,36,1,129391.0,88,1
02813C19JM,41,1,577690.6666666666,50,0
02814Y43LG,32,0,220522.66666666666,396,1
02816C27ZK,35,1,194355.0,306,1
02822R03BR,32,1,149483.0,229,0
02825Y15CE,65,0,199970.66666666666,355,0
02828P72IH,51,0,312237.3333333333,308,0
02832T29XY,54,0,467613.3333333333,326,0
02835J58TJ,64,0,186834.66666666666,433,1
02839F38JJ,39,1,615989.3333333334,485,1
02842H53JA,36,0,415946.6666666667,342,0
02842I49UW,26,1,151544.0,493,1
02843N29JQ,37,1,460446.0,400,1
02855P08NC,59,1,314483.0,382,1
02857T83YW,31,0,284504.0,330,0
02857V59CR,63,1,496823.0,656,1
02860H04JG,57,0,136880.0,950,0
02860H62NX,38,1,574749.3333333334,325,1
02863M01MU,54,1,415095.0,468,1
02865A67WM,36,1,230425.0,292,1
02877D61CE,35,1,253621.0,951,1
02878S57QP,54,0,202714.66666666666,697,1
02879O61GR,46,1,267997.0,226,1
02880J07CB,37,0,684754.6666666666,245,0
02887S09VU,46,1,357157.0,465,1
02889A99BQ,30,1,292714.0,278,0
02890A23PW,52,1,442252.0,153,0
02890N07XZ,48,0,296626.6666666667,402,1
02894N01KB,64,1,169774.0,2,0
02895F88WC,52,0,499533.3333333333,468,1
02896B36WX,44,0,370645.3333333333,397,1
02896Q46WU,31,0,363918.6666666666,313,1
02899S35PA,27,0,391136.6666666666,395,1
02902G18GB,28,1,284145.0,314,1
02904A15XK,63,1,574566.0,214,1
02904L62HW,61,0,249869.33333333334,315,0
02907N89WW,43,1,438236.0,247,0
02908D01UR,41,0,651248.0,442,1
02909J22OP,43,1,457203.0,435,1
02910H03IE,42,1,208055.0,304,1
02911T72SC,44,1,385821.0,310,0
02911V13BW,55,0,425034.6666666667,899,1
02913S80OY,31,0,337208.0,289,1
02915R80TB,64,1,665037.0,713,1
02918C73NK,36,0,379418.6666666667,352,0
02920E84DG,58,1,739200.0,319,1
02925D85NH,29,1,243490.0,62,1
02934P65XU,34,0,375242.6666666667,472,1
02937X80MP,52,0,287874.6666666667,322,0
02940I51LI,29,0,435581.3333333334,423,1
02940M85PW,40,0,307810.6666666667,868,1
02942T84PU,26,1,239662.0,488,1
02946H26MU,48,1,581736.0,254,1
02946Y01YW,51,0,101813.33333333333,680,1
02948Z21WX,28,1,189390.0,53,0
02949X60TT,56,0,332512.0,193,0
02949Y60FK,64,1,229324.0,298,1
02952W41MR,52,1,770035.0,395,1
02955T45UP,55,1,531901.0,425,1
02959V41JN,51,0,438965.3333333333,566,1
02962J72PL,38,1,514576.0,458,1
02964A90LJ,39,0,413010.6666666667,248,0
02964T49JT,29,0,241784.0,209,1
02969F36QX,35,1,188237.0,375,1
02977T48JK,65,0,427653.3333333333,468,1
02979E34RA,53,0,128624.0,69,1
02981X89TA,61,1,753321.0,497,1
02984X91KU,31,0,457711.6666666666,229,0
02986W87DJ,29,0,375469.3333333333,126,1
02988C85ND,57,0,147906.66666666666,261,0
02990L77YV,35,0,256816.0,262,0
02990W84YN,51,0,256970.66666666666,529,1
02990Y87UN,39,1,686405.3333333334,400,1
02991L71TJ,36,0,336589.3333333333,447,1
02991Z53NE,28,0,238202.66666666666,251,0
02992T40RK,26,0,397862.3333333334,169,0
02997A44MQ,48,1,613042.6666666666,444,1
02998S61IT,46,1,311075.0,409,1
03002N01AU,62,1,456252.0,38,0
03003H00XD,59,1,121210.0,291,1
03004D42TF,40,1,190120.0,67,0
03004M66LI,30,1,226863.0,319,0
03007Q07FT,48,1,142736.0,214,0
03008L93RD,55,1,790592.0,355,0
03008N00PX,62,1,139862.0,363,0
03009D48TC,45,1,318675.0,388,0
03011F54KL,28,0,437825.6666666666,361,1
03011J58OU,47,1,168770.0,220,1
03012U87XB,41,0,388093.3333333333,234,1
03025D75OM,39,1,474374.0,195,0
03026F10OK,57,0,124773.33333333333,759,0
03026K83ZG,59,1,94518.0,999,0
03033G42RE,32,0,232490.66666666666,211,1
03035W49KB,49,1,283201.0,157,0
03036J21XV,43,1,277475.0,231,0
03042S10NN,26,0,296258.6666666667,385,1
03043O72VP,58,1,628123.0,481,1
03046E74LN,63,0,407472.0,183,1
03047A88TM,25,0,326440.0,324,0
03050Y66SR,32,1,158219.0,480,1
03054D21GO,27,1,113832.0,475,1
03057C18FW,48,0,385362.6666666667,406,1
03057N15HS,58,1,779932.0,182,1
03064W17GX,47,1,425462.0,263,0
03066A79KV,32,1,237125.0,72,1
03067Q18RR,56,0,171080.0,363,1
03069I65ER,60,1,756550.0,231,0
03072R56PU,36,1,333571.0,306,1
03076D34TA,34,0,334762.6666666667,472,1
03076K73XN,39,1,294776.0,352,1
03077U80UL,41,1,482626.0,398,1
03078O80CX,65,1,793167.0,890,1
03081V46YU,58,0,419541.3333333333,465,1
03086Q07JX,57,1,484021.0,355,0
03086X17BN,31,0,250029.33333333334,220,0
03088S66NQ,46,1,779645.3333333334,260,1
03089R38MZ,41,0,428917.3333333333,120,0
03092H59NJ,55,0,480616.0,171,1
03095I95GA,30,0,187245.33333333334,248,1
03101F23ZW,30,1,109160.0,142,0
03103F88NY,34,0,492344.0,224,1
03107V30RU,44,1,628893.3333333334,300,1
03113D14MS,54,1,452096.0,20,1
03113L06DT,59,1,582083.0,380,1
03114P96YK,58,1,399736.0,83,0
03118G23IF,50,1,536114.6666666666,913,1
03118L18QD,30,1,258378.0,222,0
03122E17JH,46,1,312058.0,474,1
03122R41YF,48,1,752872.0,503,1
03123I87NC,26,0,448558.0,64,1
03125G98NT,38,1,738802.6666666666,318,0
03126C35WW,64,0,477232.0,340,1
03129D32SL,39,1,423766.0,353,0
03131G69KC,39,0,456365.3333333333,498,1
03132E74NC,33,0,268560.0,259,1
03134G08TO,35,0,401652.3333333334,286,0
03134G87LM,56,0,277840.0,244,0
03134J23FK,48,0,363101.3333333333,228,0
03140Q34IS,27,0,447320.3333333334,434,1
03142I56YE,49,0,466629.3333333333,17,0
03144N23PQ,58,0,252834.66666666666,352,1
03146X09TJ,33,0,440205.3333333333,221,1
03152O66NC,33,1,106359.0,722,1
03154A05IK,46,1,461016.0,275,1
03155L95BI,25,1,297954.0,544,1
03159O91YM,60,0,481466.6666666667,828,1
